x-axis,1,2,3
+9.4600E-03,+1.8187500E+00,+750.0000E-03,+693.7499E-03
+9.4700E-03,+2.1000000E+00,+781.2500E-03,+912.4999E-03
+9.4800E-03,+2.3500000E+00,+875.0000E-03,+1.2249999E+00
+9.4900E-03,+2.5062500E+00,+1.0937500E+00,+1.6312499E+00
+9.5000E-03,+2.5375000E+00,+1.4062500E+00,+1.9749999E+00
+9.5100E-03,+2.3812500E+00,+1.7500000E+00,+2.2874999E+00
+9.5200E-03,+2.1937500E+00,+2.0312500E+00,+2.5374999E+00
+9.5300E-03,+1.8812500E+00,+2.3125000E+00,+2.6624999E+00
+9.5400E-03,+1.5062500E+00,+2.4375000E+00,+2.6312499E+00
+9.5500E-03,+1.1937500E+00,+2.4687500E+00,+2.4749999E+00
+9.5600E-03,+943.7500E-03,+2.4062500E+00,+2.1624999E+00
+9.5700E-03,+725.0000E-03,+2.1875000E+00,+1.8499999E+00
+9.5800E-03,+725.0000E-03,+1.9375000E+00,+1.4124999E+00
+9.5900E-03,+818.7500E-03,+1.6562500E+00,+1.0687499E+00
+9.6000E-03,+1.0062500E+00,+1.3125000E+00,+787.4999E-03
+9.6100E-03,+1.3187500E+00,+1.0625000E+00,+662.4999E-03
+9.6200E-03,+1.6312500E+00,+875.0000E-03,+631.2499E-03
+9.6300E-03,+1.9750000E+00,+781.2500E-03,+787.4999E-03
+9.6400E-03,+2.2875000E+00,+875.0000E-03,+1.0374999E+00
+9.6500E-03,+2.4437500E+00,+1.0000000E+00,+1.3812499E+00
+9.6600E-03,+2.5375000E+00,+1.2812500E+00,+1.7562499E+00
+9.6700E-03,+2.4125000E+00,+1.5937500E+00,+2.1312499E+00
+9.6800E-03,+2.2875000E+00,+1.9375000E+00,+2.4124999E+00
+9.6900E-03,+1.9750000E+00,+2.1562500E+00,+2.5687499E+00
+9.7000E-03,+1.6625000E+00,+2.3437500E+00,+2.6312499E+00
+9.7100E-03,+1.3187500E+00,+2.4375000E+00,+2.5062499E+00
+9.7200E-03,+975.0000E-03,+2.4062500E+00,+2.2249999E+00
+9.7300E-03,+787.5000E-03,+2.2812500E+00,+1.9124999E+00
+9.7400E-03,+725.0000E-03,+2.0000000E+00,+1.5687499E+00
+9.7500E-03,+787.5000E-03,+1.7500000E+00,+1.1624999E+00
+9.7600E-03,+1.0062500E+00,+1.4062500E+00,+881.2499E-03
+9.7700E-03,+1.2562500E+00,+1.1250000E+00,+724.9999E-03
+9.7800E-03,+1.6000000E+00,+937.5000E-03,+693.7499E-03
+9.7900E-03,+1.9437500E+00,+875.0000E-03,+787.4999E-03
+9.8000E-03,+2.2250000E+00,+843.7500E-03,+1.0374999E+00
+9.8100E-03,+2.4437500E+00,+1.0000000E+00,+1.3812499E+00
+9.8200E-03,+2.5062500E+00,+1.2187500E+00,+1.7562499E+00
+9.8300E-03,+2.4437500E+00,+1.5625000E+00,+2.0999999E+00
+9.8400E-03,+2.2250000E+00,+1.8750000E+00,+2.4124999E+00
+9.8500E-03,+1.9750000E+00,+2.1250000E+00,+2.5374999E+00
+9.8600E-03,+1.6000000E+00,+2.3125000E+00,+2.5999999E+00
+9.8700E-03,+1.2562500E+00,+2.4062500E+00,+2.4749999E+00
+9.8800E-03,+943.7500E-03,+2.3750000E+00,+2.2562499E+00
+9.8900E-03,+787.5000E-03,+2.2187500E+00,+1.9124999E+00
+9.9000E-03,+725.0000E-03,+1.9687500E+00,+1.5062499E+00
+9.9100E-03,+787.5000E-03,+1.6875000E+00,+1.1624999E+00
+9.9200E-03,+1.0375000E+00,+1.4062500E+00,+881.2499E-03
+9.9300E-03,+1.3812500E+00,+1.1250000E+00,+724.9999E-03
+9.9400E-03,+1.6937500E+00,+937.5000E-03,+724.9999E-03
+9.9500E-03,+2.0375000E+00,+875.0000E-03,+849.9999E-03
+9.9600E-03,+2.3500000E+00,+906.2500E-03,+1.1312499E+00
+9.9700E-03,+2.5375000E+00,+1.0625000E+00,+1.4749999E+00
+9.9800E-03,+2.4750000E+00,+1.3437500E+00,+1.8499999E+00
+9.9900E-03,+2.3500000E+00,+1.6250000E+00,+2.1624999E+00
+10.0000E-03,+2.1312500E+00,+1.9375000E+00,+2.4124999E+00
+10.0100E-03,+1.7875000E+00,+2.1875000E+00,+2.5062499E+00
+10.0200E-03,+1.4750000E+00,+2.3437500E+00,+2.5374999E+00
+10.0300E-03,+1.1312500E+00,+2.3750000E+00,+2.3499999E+00
+10.0400E-03,+912.5000E-03,+2.2812500E+00,+2.0687499E+00
+10.0500E-03,+756.2500E-03,+2.1250000E+00,+1.7249999E+00
+10.0600E-03,+756.2500E-03,+1.8437500E+00,+1.3499999E+00
+10.0700E-03,+912.5000E-03,+1.5312500E+00,+1.0374999E+00
+10.0800E-03,+1.1937500E+00,+1.2187500E+00,+818.7499E-03
+10.0900E-03,+1.5687500E+00,+1.0312500E+00,+787.4999E-03
+10.1000E-03,+1.9125000E+00,+906.2500E-03,+818.7499E-03
+10.1100E-03,+2.2250000E+00,+906.2500E-03,+1.0062499E+00
+10.1200E-03,+2.4125000E+00,+1.0625000E+00,+1.3187499E+00
+10.1300E-03,+2.5062500E+00,+1.2812500E+00,+1.6937499E+00
+10.1400E-03,+2.4437500E+00,+1.5312500E+00,+2.0374999E+00
+10.1500E-03,+2.2250000E+00,+1.8437500E+00,+2.3499999E+00
+10.1600E-03,+1.9125000E+00,+2.0625000E+00,+2.4749999E+00
+10.1700E-03,+1.5375000E+00,+2.2812500E+00,+2.5374999E+00
+10.1800E-03,+1.1625000E+00,+2.3125000E+00,+2.3812499E+00
+10.1900E-03,+881.2500E-03,+2.2812500E+00,+2.1624999E+00
+10.2000E-03,+756.2500E-03,+2.1875000E+00,+1.8187499E+00
+10.2100E-03,+756.2500E-03,+1.9062500E+00,+1.4437499E+00
+10.2200E-03,+881.2500E-03,+1.5937500E+00,+1.1312499E+00
+10.2300E-03,+1.1625000E+00,+1.3437500E+00,+881.2499E-03
+10.2400E-03,+1.5375000E+00,+1.0937500E+00,+787.4999E-03
+10.2500E-03,+1.8812500E+00,+968.7500E-03,+849.9999E-03
+10.2600E-03,+2.2250000E+00,+937.5000E-03,+1.0374999E+00
+10.2700E-03,+2.4437500E+00,+1.0312500E+00,+1.2874999E+00
+10.2800E-03,+2.5062500E+00,+1.2500000E+00,+1.6624999E+00
+10.2900E-03,+2.4437500E+00,+1.5000000E+00,+1.9749999E+00
+10.3000E-03,+2.2562500E+00,+1.7812500E+00,+2.2562499E+00
+10.3100E-03,+1.8500000E+00,+2.0625000E+00,+2.4437499E+00
+10.3200E-03,+1.4750000E+00,+2.2187500E+00,+2.4749999E+00
+10.3300E-03,+1.1312500E+00,+2.3125000E+00,+2.3499999E+00
+10.3400E-03,+881.2500E-03,+2.2812500E+00,+2.0999999E+00
+10.3500E-03,+725.0000E-03,+2.0937500E+00,+1.7874999E+00
+10.3600E-03,+756.2500E-03,+1.8750000E+00,+1.4437499E+00
+10.3700E-03,+975.0000E-03,+1.5937500E+00,+1.0999999E+00
+10.3800E-03,+1.1937500E+00,+1.3437500E+00,+912.4999E-03
+10.3900E-03,+1.5687500E+00,+1.0937500E+00,+787.4999E-03
+10.4000E-03,+1.9437500E+00,+1.0000000E+00,+881.2499E-03
+10.4100E-03,+2.2562500E+00,+968.7500E-03,+1.1312499E+00
+10.4200E-03,+2.4750000E+00,+1.0937500E+00,+1.4124999E+00
+10.4300E-03,+2.5375000E+00,+1.2812500E+00,+1.7562499E+00
+10.4400E-03,+2.3812500E+00,+1.5937500E+00,+2.0999999E+00
+10.4500E-03,+2.0687500E+00,+1.8437500E+00,+2.3187499E+00
+10.4600E-03,+1.7250000E+00,+2.0937500E+00,+2.4437499E+00
+10.4700E-03,+1.3500000E+00,+2.2500000E+00,+2.4437499E+00
+10.4800E-03,+1.0062500E+00,+2.2812500E+00,+2.2874999E+00
+10.4900E-03,+818.7500E-03,+2.1875000E+00,+1.9437499E+00
+10.5000E-03,+725.0000E-03,+2.0312500E+00,+1.6312499E+00
+10.5100E-03,+818.7500E-03,+1.7500000E+00,+1.3187499E+00
+10.5200E-03,+1.0375000E+00,+1.5000000E+00,+1.0374999E+00
+10.5300E-03,+1.4437500E+00,+1.2187500E+00,+881.2499E-03
+10.5400E-03,+1.7562500E+00,+1.0625000E+00,+881.2499E-03
+10.5500E-03,+2.1625000E+00,+1.0312500E+00,+1.0062499E+00
+10.5600E-03,+2.4125000E+00,+1.0312500E+00,+1.2562499E+00
+10.5700E-03,+2.5062500E+00,+1.2187500E+00,+1.5687499E+00
+10.5800E-03,+2.4750000E+00,+1.4375000E+00,+1.9124999E+00
+10.5900E-03,+2.1937500E+00,+1.7500000E+00,+2.1937499E+00
+10.6000E-03,+1.8812500E+00,+2.0000000E+00,+2.3812499E+00
+10.6100E-03,+1.4750000E+00,+2.1875000E+00,+2.4124999E+00
+10.6200E-03,+1.1312500E+00,+2.2812500E+00,+2.3187499E+00
+10.6300E-03,+818.7500E-03,+2.2187500E+00,+2.0687499E+00
+10.6400E-03,+725.0000E-03,+2.0625000E+00,+1.7249999E+00
+10.6500E-03,+756.2500E-03,+1.8437500E+00,+1.4437499E+00
+10.6600E-03,+975.0000E-03,+1.5937500E+00,+1.0999999E+00
+10.6700E-03,+1.2875000E+00,+1.3125000E+00,+943.7499E-03
+10.6800E-03,+1.7250000E+00,+1.0937500E+00,+849.9999E-03
+10.6900E-03,+2.1000000E+00,+1.0312500E+00,+943.7499E-03
+10.7000E-03,+2.3812500E+00,+1.0625000E+00,+1.2249999E+00
+10.7100E-03,+2.4437500E+00,+1.1562500E+00,+1.5062499E+00
+10.7200E-03,+2.4750000E+00,+1.4062500E+00,+1.8187499E+00
+10.7300E-03,+2.2250000E+00,+1.6875000E+00,+2.1624999E+00
+10.7400E-03,+1.9125000E+00,+1.9375000E+00,+2.3499999E+00
+10.7500E-03,+1.5062500E+00,+2.0937500E+00,+2.4124999E+00
+10.7600E-03,+1.1937500E+00,+2.2187500E+00,+2.2874999E+00
+10.7700E-03,+850.0000E-03,+2.2187500E+00,+2.0999999E+00
+10.7800E-03,+725.0000E-03,+2.0937500E+00,+1.7874999E+00
+10.7900E-03,+756.2500E-03,+1.8750000E+00,+1.4437499E+00
+10.8000E-03,+975.0000E-03,+1.5937500E+00,+1.1937499E+00
+10.8100E-03,+1.3500000E+00,+1.3437500E+00,+943.7499E-03
+10.8200E-03,+1.7250000E+00,+1.1562500E+00,+912.4999E-03
+10.8300E-03,+2.0687500E+00,+1.0937500E+00,+1.0062499E+00
+10.8400E-03,+2.3812500E+00,+1.0625000E+00,+1.1937499E+00
+10.8500E-03,+2.5062500E+00,+1.2187500E+00,+1.5062499E+00
+10.8600E-03,+2.4125000E+00,+1.4062500E+00,+1.8812499E+00
+10.8700E-03,+2.2250000E+00,+1.6875000E+00,+2.1624999E+00
+10.8800E-03,+1.8812500E+00,+1.9062500E+00,+2.3187499E+00
+10.8900E-03,+1.5062500E+00,+2.1250000E+00,+2.3499999E+00
+10.9000E-03,+1.1000000E+00,+2.2187500E+00,+2.2562499E+00
+10.9100E-03,+850.0000E-03,+2.1875000E+00,+2.0062499E+00
+10.9200E-03,+725.0000E-03,+2.0312500E+00,+1.7249999E+00
+10.9300E-03,+818.7500E-03,+1.8125000E+00,+1.3812499E+00
+10.9400E-03,+1.1000000E+00,+1.5625000E+00,+1.1312499E+00
+10.9500E-03,+1.3812500E+00,+1.3125000E+00,+943.7499E-03
+10.9600E-03,+1.8500000E+00,+1.1562500E+00,+943.7499E-03
+10.9700E-03,+2.1937500E+00,+1.0625000E+00,+1.0687499E+00
+10.9800E-03,+2.4437500E+00,+1.0937500E+00,+1.2874999E+00
+10.9900E-03,+2.5375000E+00,+1.2812500E+00,+1.6312499E+00
+11.0000E-03,+2.3812500E+00,+1.5312500E+00,+1.9124999E+00
+11.0100E-03,+2.1000000E+00,+1.7812500E+00,+2.1937499E+00
+11.0200E-03,+1.7250000E+00,+2.0000000E+00,+2.2562499E+00
+11.0300E-03,+1.3500000E+00,+2.1562500E+00,+2.3187499E+00
+11.0400E-03,+943.7500E-03,+2.1875000E+00,+2.1624999E+00
+11.0500E-03,+725.0000E-03,+2.1250000E+00,+1.9437499E+00
+11.0600E-03,+725.0000E-03,+1.9375000E+00,+1.5999999E+00
+11.0700E-03,+881.2500E-03,+1.7187500E+00,+1.2874999E+00
+11.0800E-03,+1.1937500E+00,+1.4687500E+00,+1.0374999E+00
+11.0900E-03,+1.6000000E+00,+1.2187500E+00,+943.7499E-03
+11.1000E-03,+2.0062500E+00,+1.1250000E+00,+1.0062499E+00
+11.1100E-03,+2.3500000E+00,+1.0937500E+00,+1.1937499E+00
+11.1200E-03,+2.5062500E+00,+1.1875000E+00,+1.4749999E+00
+11.1300E-03,+2.4750000E+00,+1.3750000E+00,+1.7874999E+00
+11.1400E-03,+2.2562500E+00,+1.6250000E+00,+2.0999999E+00
+11.1500E-03,+1.8812500E+00,+1.8750000E+00,+2.2874999E+00
+11.1600E-03,+1.4750000E+00,+2.0625000E+00,+2.3187499E+00
+11.1700E-03,+1.1000000E+00,+2.1875000E+00,+2.1937499E+00
+11.1800E-03,+818.7500E-03,+2.1250000E+00,+2.0062499E+00
+11.1900E-03,+662.5000E-03,+2.0000000E+00,+1.7249999E+00
+11.2000E-03,+818.7500E-03,+1.8125000E+00,+1.4124999E+00
+11.2100E-03,+1.1000000E+00,+1.5312500E+00,+1.1312499E+00
+11.2200E-03,+1.4750000E+00,+1.3437500E+00,+974.9999E-03
+11.2300E-03,+1.8812500E+00,+1.1562500E+00,+1.0062499E+00
+11.2400E-03,+2.2562500E+00,+1.1250000E+00,+1.1312499E+00
+11.2500E-03,+2.4750000E+00,+1.1562500E+00,+1.3812499E+00
+11.2600E-03,+2.5062500E+00,+1.3437500E+00,+1.7249999E+00
+11.2700E-03,+2.3187500E+00,+1.5625000E+00,+2.0062499E+00
+11.2800E-03,+1.9750000E+00,+1.7812500E+00,+2.2249999E+00
+11.2900E-03,+1.5687500E+00,+2.0000000E+00,+2.2874999E+00
+11.3000E-03,+1.1625000E+00,+2.1562500E+00,+2.2249999E+00
+11.3100E-03,+881.2500E-03,+2.1562500E+00,+2.0687499E+00
+11.3200E-03,+725.0000E-03,+2.0625000E+00,+1.7874999E+00
+11.3300E-03,+818.7500E-03,+1.8125000E+00,+1.4749999E+00
+11.3400E-03,+1.0687500E+00,+1.5625000E+00,+1.1312499E+00
+11.3500E-03,+1.4437500E+00,+1.3750000E+00,+1.0374999E+00
+11.3600E-03,+1.8812500E+00,+1.2187500E+00,+974.9999E-03
+11.3700E-03,+2.2250000E+00,+1.1562500E+00,+1.1312499E+00
+11.3800E-03,+2.4750000E+00,+1.1875000E+00,+1.3499999E+00
+11.3900E-03,+2.5375000E+00,+1.3125000E+00,+1.6937499E+00
+11.4000E-03,+2.3187500E+00,+1.5625000E+00,+1.9749999E+00
+11.4100E-03,+2.0062500E+00,+1.8125000E+00,+2.2249999E+00
+11.4200E-03,+1.5375000E+00,+2.0000000E+00,+2.2562499E+00
+11.4300E-03,+1.1625000E+00,+2.1250000E+00,+2.2249999E+00
+11.4400E-03,+787.5000E-03,+2.1250000E+00,+2.0374999E+00
+11.4500E-03,+756.2500E-03,+2.0312500E+00,+1.7249999E+00
+11.4600E-03,+818.7500E-03,+1.8750000E+00,+1.4124999E+00
+11.4700E-03,+1.1000000E+00,+1.5937500E+00,+1.1624999E+00
+11.4800E-03,+1.5062500E+00,+1.3750000E+00,+1.0374999E+00
+11.4900E-03,+1.9437500E+00,+1.1875000E+00,+1.0374999E+00
+11.5000E-03,+2.3187500E+00,+1.1562500E+00,+1.1624999E+00
+11.5100E-03,+2.4750000E+00,+1.2187500E+00,+1.4124999E+00
+11.5200E-03,+2.4437500E+00,+1.3750000E+00,+1.6937499E+00
+11.5300E-03,+2.2250000E+00,+1.5625000E+00,+2.0062499E+00
+11.5400E-03,+1.9125000E+00,+1.8125000E+00,+2.2249999E+00
+11.5500E-03,+1.4437500E+00,+2.0312500E+00,+2.2874999E+00
+11.5600E-03,+1.0375000E+00,+2.0937500E+00,+2.1937499E+00
+11.5700E-03,+818.7500E-03,+2.0625000E+00,+1.9749999E+00
+11.5800E-03,+756.2500E-03,+1.9375000E+00,+1.6624999E+00
+11.5900E-03,+850.0000E-03,+1.7812500E+00,+1.3812499E+00
+11.6000E-03,+1.1937500E+00,+1.5312500E+00,+1.1624999E+00
+11.6100E-03,+1.6312500E+00,+1.3437500E+00,+1.0374999E+00
+11.6200E-03,+2.0687500E+00,+1.2187500E+00,+1.0687499E+00
+11.6300E-03,+2.3500000E+00,+1.1875000E+00,+1.2249999E+00
+11.6400E-03,+2.4750000E+00,+1.2500000E+00,+1.5062499E+00
+11.6500E-03,+2.4437500E+00,+1.4375000E+00,+1.8187499E+00
+11.6600E-03,+2.1625000E+00,+1.6562500E+00,+2.0687499E+00
+11.6700E-03,+1.7250000E+00,+1.8750000E+00,+2.2562499E+00
+11.6800E-03,+1.2875000E+00,+2.0625000E+00,+2.1937499E+00
+11.6900E-03,+943.7500E-03,+2.0937500E+00,+2.1312499E+00
+11.7000E-03,+725.0000E-03,+2.0625000E+00,+1.8499999E+00
+11.7100E-03,+787.5000E-03,+1.8750000E+00,+1.5687499E+00
+11.7200E-03,+1.0062500E+00,+1.6875000E+00,+1.2562499E+00
+11.7300E-03,+1.4125000E+00,+1.4062500E+00,+1.0687499E+00
+11.7400E-03,+1.8812500E+00,+1.2812500E+00,+1.0687499E+00
+11.7500E-03,+2.2562500E+00,+1.1875000E+00,+1.1312499E+00
+11.7600E-03,+2.4750000E+00,+1.2187500E+00,+1.3812499E+00
+11.7700E-03,+2.4750000E+00,+1.3437500E+00,+1.6624999E+00
+11.7800E-03,+2.2562500E+00,+1.5937500E+00,+1.9749999E+00
+11.7900E-03,+1.9750000E+00,+1.7500000E+00,+2.1624999E+00
+11.8000E-03,+1.5062500E+00,+1.9687500E+00,+2.2562499E+00
+11.8100E-03,+1.0687500E+00,+2.0625000E+00,+2.1624999E+00
+11.8200E-03,+818.7500E-03,+2.0312500E+00,+1.9749999E+00
+11.8300E-03,+756.2500E-03,+1.9375000E+00,+1.6937499E+00
+11.8400E-03,+881.2500E-03,+1.7500000E+00,+1.3812499E+00
+11.8500E-03,+1.2562500E+00,+1.5000000E+00,+1.1937499E+00
+11.8600E-03,+1.6625000E+00,+1.3125000E+00,+1.0374999E+00
+11.8700E-03,+2.1312500E+00,+1.2187500E+00,+1.0999999E+00
+11.8800E-03,+2.4125000E+00,+1.1875000E+00,+1.3187499E+00
+11.8900E-03,+2.4750000E+00,+1.2812500E+00,+1.5687499E+00
+11.9000E-03,+2.3812500E+00,+1.5000000E+00,+1.8499999E+00
+11.9100E-03,+2.1000000E+00,+1.6562500E+00,+2.0999999E+00
+11.9200E-03,+1.6625000E+00,+1.9062500E+00,+2.2249999E+00
+11.9300E-03,+1.1625000E+00,+2.0312500E+00,+2.1624999E+00
+11.9400E-03,+850.0000E-03,+2.0937500E+00,+2.0062499E+00
+11.9500E-03,+756.2500E-03,+1.9687500E+00,+1.7249999E+00
+11.9600E-03,+850.0000E-03,+1.7812500E+00,+1.4437499E+00
+11.9700E-03,+1.1937500E+00,+1.5625000E+00,+1.1937499E+00
+11.9800E-03,+1.6312500E+00,+1.3437500E+00,+1.0687499E+00
+11.9900E-03,+2.0375000E+00,+1.2500000E+00,+1.0999999E+00
+12.0000E-03,+2.3812500E+00,+1.1875000E+00,+1.2874999E+00
+12.0100E-03,+2.5062500E+00,+1.2500000E+00,+1.5374999E+00
+12.0200E-03,+2.3812500E+00,+1.4687500E+00,+1.8499999E+00
+12.0300E-03,+2.0687500E+00,+1.6875000E+00,+2.0374999E+00
+12.0400E-03,+1.6937500E+00,+1.9062500E+00,+2.1937499E+00
+12.0500E-03,+1.1937500E+00,+2.0000000E+00,+2.1937499E+00
+12.0600E-03,+850.0000E-03,+2.0625000E+00,+2.0062499E+00
+12.0700E-03,+693.7500E-03,+1.9687500E+00,+1.7562499E+00
+12.0800E-03,+850.0000E-03,+1.8125000E+00,+1.4749999E+00
+12.0900E-03,+1.1312500E+00,+1.5937500E+00,+1.2562499E+00
+12.1000E-03,+1.6000000E+00,+1.4062500E+00,+1.1312499E+00
+12.1100E-03,+2.0375000E+00,+1.2187500E+00,+1.0999999E+00
+12.1200E-03,+2.3500000E+00,+1.2500000E+00,+1.2562499E+00
+12.1300E-03,+2.5375000E+00,+1.2812500E+00,+1.5374999E+00
+12.1400E-03,+2.3812500E+00,+1.4375000E+00,+1.8187499E+00
+12.1500E-03,+2.0375000E+00,+1.6875000E+00,+2.0687499E+00
+12.1600E-03,+1.6312500E+00,+1.9062500E+00,+2.1937499E+00
+12.1700E-03,+1.1937500E+00,+2.0312500E+00,+2.1312499E+00
+12.1800E-03,+818.7500E-03,+2.0312500E+00,+2.0062499E+00
+12.1900E-03,+756.2500E-03,+1.9687500E+00,+1.7562499E+00
+12.2000E-03,+850.0000E-03,+1.7812500E+00,+1.4124999E+00
+12.2100E-03,+1.1937500E+00,+1.5937500E+00,+1.2249999E+00
+12.2200E-03,+1.6625000E+00,+1.3750000E+00,+1.0999999E+00
+12.2300E-03,+2.1312500E+00,+1.2500000E+00,+1.1312499E+00
+12.2400E-03,+2.4125000E+00,+1.2500000E+00,+1.3187499E+00
+12.2500E-03,+2.5062500E+00,+1.3437500E+00,+1.5687499E+00
+12.2600E-03,+2.3500000E+00,+1.5312500E+00,+1.8499999E+00
+12.2700E-03,+1.9750000E+00,+1.7187500E+00,+2.0999999E+00
+12.2800E-03,+1.5375000E+00,+1.9062500E+00,+2.1624999E+00
+12.2900E-03,+1.1000000E+00,+1.9687500E+00,+2.0999999E+00
+12.3000E-03,+787.5000E-03,+2.0000000E+00,+1.9437499E+00
+12.3100E-03,+725.0000E-03,+1.9062500E+00,+1.6624999E+00
+12.3200E-03,+912.5000E-03,+1.7500000E+00,+1.4124999E+00
+12.3300E-03,+1.2875000E+00,+1.5000000E+00,+1.1937499E+00
+12.3400E-03,+1.7250000E+00,+1.3750000E+00,+1.1312499E+00
+12.3500E-03,+2.1937500E+00,+1.2187500E+00,+1.1937499E+00
+12.3600E-03,+2.5062500E+00,+1.2500000E+00,+1.4124999E+00
+12.3700E-03,+2.4750000E+00,+1.3750000E+00,+1.6937499E+00
+12.3800E-03,+2.2562500E+00,+1.5937500E+00,+1.9124999E+00
+12.3900E-03,+1.8500000E+00,+1.7812500E+00,+2.1312499E+00
+12.4000E-03,+1.3187500E+00,+1.9687500E+00,+2.1937499E+00
+12.4100E-03,+975.0000E-03,+2.0000000E+00,+2.0687499E+00
+12.4200E-03,+756.2500E-03,+1.9687500E+00,+1.8499999E+00
+12.4300E-03,+787.5000E-03,+1.8750000E+00,+1.5687499E+00
+12.4400E-03,+1.1000000E+00,+1.6250000E+00,+1.2874999E+00
+12.4500E-03,+1.4750000E+00,+1.4375000E+00,+1.1937499E+00
+12.4600E-03,+1.9437500E+00,+1.3437500E+00,+1.1624999E+00
+12.4700E-03,+2.3500000E+00,+1.2812500E+00,+1.2562499E+00
+12.4800E-03,+2.4437500E+00,+1.2812500E+00,+1.5062499E+00
+12.4900E-03,+2.3812500E+00,+1.4687500E+00,+1.8187499E+00
+12.5000E-03,+2.0687500E+00,+1.6562500E+00,+2.0374999E+00
+12.5100E-03,+1.5687500E+00,+1.8750000E+00,+2.1624999E+00
+12.5200E-03,+1.1312500E+00,+1.9687500E+00,+2.0687499E+00
+12.5300E-03,+787.5000E-03,+2.0000000E+00,+1.9749999E+00
+12.5400E-03,+725.0000E-03,+1.9062500E+00,+1.6624999E+00
+12.5500E-03,+881.2500E-03,+1.7500000E+00,+1.4124999E+00
+12.5600E-03,+1.3187500E+00,+1.5312500E+00,+1.2249999E+00
+12.5700E-03,+1.7875000E+00,+1.3750000E+00,+1.1312499E+00
+12.5800E-03,+2.2250000E+00,+1.2812500E+00,+1.2249999E+00
+12.5900E-03,+2.4437500E+00,+1.2812500E+00,+1.4437499E+00
+12.6000E-03,+2.4437500E+00,+1.4062500E+00,+1.6937499E+00
+12.6100E-03,+2.2250000E+00,+1.5937500E+00,+1.9749999E+00
+12.6200E-03,+1.7562500E+00,+1.7812500E+00,+2.0999999E+00
+12.6300E-03,+1.3187500E+00,+1.9062500E+00,+2.1312499E+00
+12.6400E-03,+850.0000E-03,+2.0000000E+00,+2.0374999E+00
+12.6500E-03,+725.0000E-03,+1.9375000E+00,+1.8187499E+00
+12.6600E-03,+818.7500E-03,+1.8437500E+00,+1.5374999E+00
+12.6700E-03,+1.1312500E+00,+1.6250000E+00,+1.2562499E+00
+12.6800E-03,+1.6000000E+00,+1.4062500E+00,+1.1624999E+00
+12.6900E-03,+2.1000000E+00,+1.3125000E+00,+1.1937499E+00
+12.7000E-03,+2.4125000E+00,+1.2812500E+00,+1.3187499E+00
+12.7100E-03,+2.5062500E+00,+1.4062500E+00,+1.5999999E+00
+12.7200E-03,+2.3187500E+00,+1.5312500E+00,+1.8499999E+00
+12.7300E-03,+1.9437500E+00,+1.7187500E+00,+2.0687499E+00
+12.7400E-03,+1.3812500E+00,+1.8750000E+00,+2.1312499E+00
+12.7500E-03,+1.0062500E+00,+1.9687500E+00,+2.0374999E+00
